dataInicial,dataFinal,percentual,fator,taxa,valorBase,valorCalculado
29/09/1997,30/09/1997,100.00,1.00069000,0.07,1000.00,1000.69
30/09/1997,01/10/1997,100.00,1.00069000,0.07,1000.00,1000.69
01/10/1997,02/10/1997,100.00,1.00068667,0.07,1000.00,1000.68
02/10/1997,03/10/1997,100.00,1.00068333,0.07,1000.00,1000.68
03/10/1997,04/10/1997,100.00,1.00068333,0.07,1000.00,1000.68
04/10/1997,05/10/1997,100.00,1.00000000,0.00,1000.00,1000.00
05/10/1997,06/10/1997,100.00,1.00000000,0.00,1000.00,1000.00
06/10/1997,07/10/1997,100.00,1.00068333,0.07,1000.00,1000.68
07/10/1997,08/10/1997,100.00,1.00068333,0.07,1000.00,1000.68
08/10/1997,09/10/1997,100.00,1.00068333,0.07,1000.00,1000.68
09/10/1997,10/10/1997,100.00,1.00068333,0.07,1000.00,1000.68
10/10/1997,11/10/1997,100.00,1.00068333,0.07,1000.00,1000.68
11/10/1997,12/10/1997,100.00,1.00000000,0.00,1000.00,1000.00
12/10/1997,13/10/1997,100.00,1.00000000,0.00,1000.00,1000.00
13/10/1997,14/10/1997,100.00,1.00068333,0.07,1000.00,1000.68
14/10/1997,15/10/1997,100.00,1.00068667,0.07,1000.00,1000.68
15/10/1997,16/10/1997,100.00,1.00069000,0.07,1000.00,1000.69
16/10/1997,17/10/1997,100.00,1.00069000,0.07,1000.00,1000.69
17/10/1997,18/10/1997,100.00,1.00069000,0.07,1000.00,1000.69
18/10/1997,19/10/1997,100.00,1.00000000,0.00,1000.00,1000.00
19/10/1997,20/10/1997,100.00,1.00000000,0.00,1000.00,1000.00
20/10/1997,21/10/1997,100.00,1.00068667,0.07,1000.00,1000.68
21/10/1997,22/10/1997,100.00,1.00068667,0.07,1000.00,1000.68
22/10/1997,23/10/1997,100.00,1.00068667,0.07,1000.00,1000.68
23/10/1997,24/10/1997,100.00,1.00068667,0.07,1000.00,1000.68
24/10/1997,25/10/1997,100.00,1.00068333,0.07,1000.00,1000.68
25/10/1997,26/10/1997,100.00,1.00000000,0.00,1000.00,1000.00
26/10/1997,27/10/1997,100.00,1.00000000,0.00,1000.00,1000.00
27/10/1997,28/10/1997,100.00,1.00068667,0.07,1000.00,1000.68
28/10/1997,29/10/1997,100.00,1.00069333,0.07,1000.00,1000.69
29/10/1997,30/10/1997,100.00,1.00070000,0.07,1000.00,1000.70
30/10/1997,31/10/1997,100.00,1.00072333,0.07,1000.00,1000.72
31/10/1997,01/11/1997,100.00,1.00154000,0.15,1000.00,1001.54
01/11/1997,02/11/1997,100.00,1.00000000,0.00,1000.00,1000.00
02/11/1997,03/11/1997,100.00,1.00000000,0.00,1000.00,1000.00
03/11/1997,04/11/1997,100.00,1.00146667,0.15,1000.00,1001.46
04/11/1997,05/11/1997,100.00,1.00146667,0.15,1000.00,1001.46
05/11/1997,06/11/1997,100.00,1.00146333,0.15,1000.00,1001.46
06/11/1997,07/11/1997,100.00,1.00147667,0.15,1000.00,1001.47
07/11/1997,08/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
08/11/1997,09/11/1997,100.00,1.00000000,0.00,1000.00,1000.00
09/11/1997,10/11/1997,100.00,1.00000000,0.00,1000.00,1000.00
10/11/1997,11/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
11/11/1997,12/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
12/11/1997,13/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
13/11/1997,14/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
14/11/1997,15/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
15/11/1997,16/11/1997,100.00,1.00000000,0.00,1000.00,1000.00
16/11/1997,17/11/1997,100.00,1.00000000,0.00,1000.00,1000.00
17/11/1997,18/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
18/11/1997,19/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
19/11/1997,20/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
20/11/1997,21/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
21/11/1997,22/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
22/11/1997,23/11/1997,100.00,1.00000000,0.00,1000.00,1000.00
23/11/1997,24/11/1997,100.00,1.00000000,0.00,1000.00,1000.00
24/11/1997,25/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
25/11/1997,26/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
26/11/1997,27/11/1997,100.00,1.00148333,0.15,1000.00,1001.48
27/11/1997,28/11/1997,100.00,1.00149333,0.15,1000.00,1001.49
28/11/1997,29/11/1997,100.00,1.00130000,0.13,1000.00,1001.30
29/11/1997,30/11/1997,100.00,1.00000000,0.00,1000.00,1000.00
30/11/1997,01/12/1997,100.00,1.00000000,0.00,1000.00,1000.00
01/12/1997,02/12/1997,100.00,1.00128333,0.13,1000.00,1001.28
02/12/1997,03/12/1997,100.00,1.00128333,0.13,1000.00,1001.28
03/12/1997,04/12/1997,100.00,1.00128667,0.13,1000.00,1001.28
04/12/1997,05/12/1997,100.00,1.00129667,0.13,1000.00,1001.29
05/12/1997,06/12/1997,100.00,1.00129333,0.13,1000.00,1001.29
06/12/1997,07/12/1997,100.00,1.00000000,0.00,1000.00,1000.00
07/12/1997,08/12/1997,100.00,1.00000000,0.00,1000.00,1000.00
08/12/1997,09/12/1997,100.00,1.00129000,0.13,1000.00,1001.29
09/12/1997,10/12/1997,100.00,1.00129000,0.13,1000.00,1001.29
10/12/1997,11/12/1997,100.00,1.00129000,0.13,1000.00,1001.29
11/12/1997,12/12/1997,100.00,1.00129000,0.13,1000.00,1001.29
12/12/1997,13/12/1997,100.00,1.00129000,0.13,1000.00,1001.29
13/12/1997,14/12/1997,100.00,1.00000000,0.00,1000.00,1000.00
14/12/1997,15/12/1997,100.00,1.00000000,0.00,1000.00,1000.00
15/12/1997,16/12/1997,100.00,1.00129000,0.13,1000.00,1001.29
16/12/1997,17/12/1997,100.00,1.00129000,0.13,1000.00,1001.29
17/12/1997,18/12/1997,100.00,1.00130000,0.13,1000.00,1001.30
18/12/1997,19/12/1997,100.00,1.00133333,0.13,1000.00,1001.33
19/12/1997,20/12/1997,100.00,1.00133333,0.13,1000.00,1001.33
20/12/1997,21/12/1997,100.00,1.00000000,0.00,1000.00,1000.00
21/12/1997,22/12/1997,100.00,1.00000000,0.00,1000.00,1000.00
22/12/1997,23/12/1997,100.00,1.00135000,0.14,1000.00,1001.35
23/12/1997,24/12/1997,100.00,1.00133667,0.13,1000.00,1001.33
24/12/1997,25/12/1997,100.00,1.00133667,0.13,1000.00,1001.33
25/12/1997,26/12/1997,100.00,1.00000000,0.00,1000.00,1000.00
26/12/1997,27/12/1997,100.00,1.00133333,0.13,1000.00,1001.33
27/12/1997,28/12/1997,100.00,1.00000000,0.00,1000.00,1000.00
28/12/1997,29/12/1997,100.00,1.00000000,0.00,1000.00,1000.00
29/12/1997,30/12/1997,100.00,1.00133667,0.13,1000.00,1001.33
30/12/1997,31/12/1997,100.00,1.00131000,0.13,1000.00,1001.31
31/12/1997,01/01/1998,100.00,1.00131000,0.13,1000.00,1001.31
01/01/1998,02/01/1998,100.00,1.00000000,0.00,1000.00,1000.00
02/01/1998,03/01/1998,100.00,1.00128209,0.13,1000.00,1001.28
03/01/1998,04/01/1998,100.00,1.00000000,0.00,1000.00,1000.00
04/01/1998,05/01/1998,100.00,1.00000000,0.00,1000.00,1000.00
05/01/1998,06/01/1998,100.00,1.00128065,0.13,1000.00,1001.28
06/01/1998,07/01/1998,100.00,1.00128094,0.13,1000.00,1001.28
07/01/1998,08/01/1998,100.00,1.00128152,0.13,1000.00,1001.28
08/01/1998,09/01/1998,100.00,1.00128180,0.13,1000.00,1001.28
09/01/1998,10/01/1998,100.00,1.00128152,0.13,1000.00,1001.28
10/01/1998,11/01/1998,100.00,1.00000000,0.00,1000.00,1000.00
11/01/1998,12/01/1998,100.00,1.00000000,0.00,1000.00,1000.00
12/01/1998,13/01/1998,100.00,1.00128180,0.13,1000.00,1001.28
13/01/1998,14/01/1998,100.00,1.00128123,0.13,1000.00,1001.28
14/01/1998,15/01/1998,100.00,1.00126595,0.13,1000.00,1001.26
15/01/1998,16/01/1998,100.00,1.00126624,0.13,1000.00,1001.26
16/01/1998,17/01/1998,100.00,1.00126768,0.13,1000.00,1001.26
17/01/1998,18/01/1998,100.00,1.00000000,0.00,1000.00,1000.00
18/01/1998,19/01/1998,100.00,1.00000000,0.00,1000.00,1000.00
19/01/1998,20/01/1998,100.00,1.00126190,0.13,1000.00,1001.26
20/01/1998,21/01/1998,100.00,1.00125988,0.13,1000.00,1001.25
21/01/1998,22/01/1998,100.00,1.00125843,0.13,1000.00,1001.25
22/01/1998,23/01/1998,100.00,1.00125206,0.13,1000.00,1001.25
23/01/1998,24/01/1998,100.00,1.00123958,0.12,1000.00,1001.23
24/01/1998,25/01/1998,100.00,1.00000000,0.00,1000.00,1000.00
25/01/1998,26/01/1998,100.00,1.00000000,0.00,1000.00,1000.00
26/01/1998,27/01/1998,100.00,1.00123113,0.12,1000.00,1001.23
27/01/1998,28/01/1998,100.00,1.00122997,0.12,1000.00,1001.22
28/01/1998,29/01/1998,100.00,1.00121332,0.12,1000.00,1001.21
29/01/1998,30/01/1998,100.00,1.00116265,0.12,1000.00,1001.16
30/01/1998,31/01/1998,100.00,1.00116947,0.12,1000.00,1001.16
31/01/1998,01/02/1998,100.00,1.00000000,0.00,1000.00,1000.00
01/02/1998,02/02/1998,100.00,1.00000000,0.00,1000.00,1000.00
02/02/1998,03/02/1998,100.00,1.00116651,0.12,1000.00,1001.16
03/02/1998,04/02/1998,100.00,1.00116888,0.12,1000.00,1001.16
04/02/1998,05/02/1998,100.00,1.00116799,0.12,1000.00,1001.16
05/02/1998,06/02/1998,100.00,1.00116828,0.12,1000.00,1001.16
06/02/1998,07/02/1998,100.00,1.00116858,0.12,1000.00,1001.16
07/02/1998,08/02/1998,100.00,1.00000000,0.00,1000.00,1000.00
08/02/1998,09/02/1998,100.00,1.00000000,0.00,1000.00,1000.00
09/02/1998,10/02/1998,100.00,1.00116740,0.12,1000.00,1001.16
10/02/1998,11/02/1998,100.00,1.00116503,0.12,1000.00,1001.16
11/02/1998,12/02/1998,100.00,1.00116414,0.12,1000.00,1001.16
12/02/1998,13/02/1998,100.00,1.00116473,0.12,1000.00,1001.16
13/02/1998,14/02/1998,100.00,1.00116384,0.12,1000.00,1001.16
14/02/1998,15/02/1998,100.00,1.00000000,0.00,1000.00,1000.00
15/02/1998,16/02/1998,100.00,1.00000000,0.00,1000.00,1000.00
16/02/1998,17/02/1998,100.00,1.00116028,0.12,1000.00,1001.16
17/02/1998,18/02/1998,100.00,1.00116088,0.12,1000.00,1001.16
18/02/1998,19/02/1998,100.00,1.00115939,0.12,1000.00,1001.15
19/02/1998,20/02/1998,100.00,1.00115464,0.12,1000.00,1001.15
20/02/1998,21/02/1998,100.00,1.00114394,0.11,1000.00,1001.14
21/02/1998,22/02/1998,100.00,1.00000000,0.00,1000.00,1000.00
22/02/1998,23/02/1998,100.00,1.00000000,0.00,1000.00,1000.00
23/02/1998,24/02/1998,100.00,1.00000000,0.00,1000.00,1000.00
24/02/1998,25/02/1998,100.00,1.00000000,0.00,1000.00,1000.00
25/02/1998,26/02/1998,100.00,1.00114125,0.11,1000.00,1001.14
26/02/1998,27/02/1998,100.00,1.00113976,0.11,1000.00,1001.13
27/02/1998,28/02/1998,100.00,1.00114066,0.11,1000.00,1001.14
28/02/1998,01/03/1998,100.00,1.00000000,0.00,1000.00,1000.00
01/03/1998,02/03/1998,100.00,1.00000000,0.00,1000.00,1000.00
02/03/1998,03/03/1998,100.00,1.00113976,0.11,1000.00,1001.13
03/03/1998,04/03/1998,100.00,1.00112662,0.11,1000.00,1001.12
04/03/1998,05/03/1998,100.00,1.00100637,0.10,1000.00,1001.00
05/03/1998,06/03/1998,100.00,1.00096765,0.10,1000.00,1000.96
06/03/1998,07/03/1998,100.00,1.00096858,0.10,1000.00,1000.96
07/03/1998,08/03/1998,100.00,1.00000000,0.00,1000.00,1000.00
08/03/1998,09/03/1998,100.00,1.00000000,0.00,1000.00,1000.00
09/03/1998,10/03/1998,100.00,1.00096858,0.10,1000.00,1000.96
10/03/1998,11/03/1998,100.00,1.00096890,0.10,1000.00,1000.96
11/03/1998,12/03/1998,100.00,1.00096796,0.10,1000.00,1000.96
12/03/1998,13/03/1998,100.00,1.00096578,0.10,1000.00,1000.96
13/03/1998,14/03/1998,100.00,1.00096858,0.10,1000.00,1000.96
14/03/1998,15/03/1998,100.00,1.00000000,0.00,1000.00,1000.00
15/03/1998,16/03/1998,100.00,1.00000000,0.00,1000.00,1000.00
16/03/1998,17/03/1998,100.00,1.00096578,0.10,1000.00,1000.96
17/03/1998,18/03/1998,100.00,1.00096454,0.10,1000.00,1000.96
18/03/1998,19/03/1998,100.00,1.00096173,0.10,1000.00,1000.96
19/03/1998,20/03/1998,100.00,1.00096298,0.10,1000.00,1000.96
20/03/1998,21/03/1998,100.00,1.00096173,0.10,1000.00,1000.96
21/03/1998,22/03/1998,100.00,1.00000000,0.00,1000.00,1000.00
22/03/1998,23/03/1998,100.00,1.00000000,0.00,1000.00,1000.00
23/03/1998,24/03/1998,100.00,1.00096142,0.10,1000.00,1000.96
24/03/1998,25/03/1998,100.00,1.00095986,0.10,1000.00,1000.95
25/03/1998,26/03/1998,100.00,1.00095986,0.10,1000.00,1000.95
26/03/1998,27/03/1998,100.00,1.00096048,0.10,1000.00,1000.96
27/03/1998,28/03/1998,100.00,1.00095955,0.10,1000.00,1000.95
28/03/1998,29/03/1998,100.00,1.00000000,0.00,1000.00,1000.00
29/03/1998,30/03/1998,100.00,1.00000000,0.00,1000.00,1000.00
30/03/1998,31/03/1998,100.00,1.00095674,0.10,1000.00,1000.95
31/03/1998,01/04/1998,100.00,1.00095580,0.10,1000.00,1000.95
01/04/1998,02/04/1998,100.00,1.00095737,0.10,1000.00,1000.95
02/04/1998,03/04/1998,100.00,1.00095643,0.10,1000.00,1000.95
03/04/1998,04/04/1998,100.00,1.00095893,0.10,1000.00,1000.95
04/04/1998,05/04/1998,100.00,1.00000000,0.00,1000.00,1000.00
05/04/1998,06/04/1998,100.00,1.00000000,0.00,1000.00,1000.00
06/04/1998,07/04/1998,100.00,1.00096952,0.10,1000.00,1000.96
07/04/1998,08/04/1998,100.00,1.00097853,0.10,1000.00,1000.97
08/04/1998,09/04/1998,100.00,1.00097543,0.10,1000.00,1000.97
09/04/1998,10/04/1998,100.00,1.00000000,0.00,1000.00,1000.00
10/04/1998,11/04/1998,100.00,1.00000000,0.00,1000.00,1000.00
11/04/1998,12/04/1998,100.00,1.00000000,0.00,1000.00,1000.00
12/04/1998,13/04/1998,100.00,1.00000000,0.00,1000.00,1000.00
13/04/1998,14/04/1998,100.00,1.00097418,0.10,1000.00,1000.97
14/04/1998,15/04/1998,100.00,1.00095955,0.10,1000.00,1000.95
15/04/1998,16/04/1998,100.00,1.00081245,0.08,1000.00,1000.81
16/04/1998,17/04/1998,100.00,1.00083311,0.08,1000.00,1000.83
17/04/1998,18/04/1998,100.00,1.00083053,0.08,1000.00,1000.83
18/04/1998,19/04/1998,100.00,1.00000000,0.00,1000.00,1000.00
19/04/1998,20/04/1998,100.00,1.00000000,0.00,1000.00,1000.00
20/04/1998,21/04/1998,100.00,1.00082924,0.08,1000.00,1000.82
21/04/1998,22/04/1998,100.00,1.00000000,0.00,1000.00,1000.00
22/04/1998,23/04/1998,100.00,1.00082827,0.08,1000.00,1000.82
23/04/1998,24/04/1998,100.00,1.00082795,0.08,1000.00,1000.82
24/04/1998,25/04/1998,100.00,1.00082731,0.08,1000.00,1000.82
25/04/1998,26/04/1998,100.00,1.00000000,0.00,1000.00,1000.00
26/04/1998,27/04/1998,100.00,1.00000000,0.00,1000.00,1000.00
27/04/1998,28/04/1998,100.00,1.00082666,0.08,1000.00,1000.82
28/04/1998,29/04/1998,100.00,1.00082731,0.08,1000.00,1000.82
29/04/1998,30/04/1998,100.00,1.00082473,0.08,1000.00,1000.82
30/04/1998,01/05/1998,100.00,1.00081633,0.08,1000.00,1000.81
01/05/1998,02/05/1998,100.00,1.00000000,0.00,1000.00,1000.00
02/05/1998,03/05/1998,100.00,1.00000000,0.00,1000.00,1000.00
03/05/1998,04/05/1998,100.00,1.00000000,0.00,1000.00,1000.00
04/05/1998,05/05/1998,100.00,1.00082279,0.08,1000.00,1000.82
05/05/1998,06/05/1998,100.00,1.00083407,0.08,1000.00,1000.83
06/05/1998,07/05/1998,100.00,1.00082795,0.08,1000.00,1000.82
07/05/1998,08/05/1998,100.00,1.00082699,0.08,1000.00,1000.82
08/05/1998,09/05/1998,100.00,1.00083053,0.08,1000.00,1000.83
09/05/1998,10/05/1998,100.00,1.00000000,0.00,1000.00,1000.00
10/05/1998,11/05/1998,100.00,1.00000000,0.00,1000.00,1000.00
11/05/1998,12/05/1998,100.00,1.00082924,0.08,1000.00,1000.82
12/05/1998,13/05/1998,100.00,1.00083053,0.08,1000.00,1000.83
13/05/1998,14/05/1998,100.00,1.00082731,0.08,1000.00,1000.82
14/05/1998,15/05/1998,100.00,1.00082956,0.08,1000.00,1000.82
15/05/1998,16/05/1998,100.00,1.00082537,0.08,1000.00,1000.82
16/05/1998,17/05/1998,100.00,1.00000000,0.00,1000.00,1000.00
17/05/1998,18/05/1998,100.00,1.00000000,0.00,1000.00,1000.00
18/05/1998,19/05/1998,100.00,1.00082182,0.08,1000.00,1000.82
19/05/1998,20/05/1998,100.00,1.00082247,0.08,1000.00,1000.82
20/05/1998,21/05/1998,100.00,1.00079363,0.08,1000.00,1000.79
21/05/1998,22/05/1998,100.00,1.00077603,0.08,1000.00,1000.77
22/05/1998,23/05/1998,100.00,1.00077571,0.08,1000.00,1000.77
23/05/1998,24/05/1998,100.00,1.00000000,0.00,1000.00,1000.00
24/05/1998,25/05/1998,100.00,1.00000000,0.00,1000.00,1000.00
25/05/1998,26/05/1998,100.00,1.00077603,0.08,1000.00,1000.77
26/05/1998,27/05/1998,100.00,1.00077538,0.08,1000.00,1000.77
27/05/1998,28/05/1998,100.00,1.00077701,0.08,1000.00,1000.77
28/05/1998,29/05/1998,100.00,1.00077669,0.08,1000.00,1000.77
29/05/1998,30/05/1998,100.00,1.00077309,0.08,1000.00,1000.77
30/05/1998,31/05/1998,100.00,1.00000000,0.00,1000.00,1000.00
31/05/1998,01/06/1998,100.00,1.00000000,0.00,1000.00,1000.00
01/06/1998,02/06/1998,100.00,1.00076098,0.08,1000.00,1000.76
02/06/1998,03/06/1998,100.00,1.00076000,0.08,1000.00,1000.76
03/06/1998,04/06/1998,100.00,1.00076098,0.08,1000.00,1000.76
04/06/1998,05/06/1998,100.00,1.00075901,0.08,1000.00,1000.75
05/06/1998,06/06/1998,100.00,1.00075901,0.08,1000.00,1000.75
06/06/1998,07/06/1998,100.00,1.00000000,0.00,1000.00,1000.00
07/06/1998,08/06/1998,100.00,1.00000000,0.00,1000.00,1000.00
08/06/1998,09/06/1998,100.00,1.00075934,0.08,1000.00,1000.75
09/06/1998,10/06/1998,100.00,1.00075803,0.08,1000.00,1000.75
10/06/1998,11/06/1998,100.00,1.00075836,0.08,1000.00,1000.75
11/06/1998,12/06/1998,100.00,1.00000000,0.00,1000.00,1000.00
12/06/1998,13/06/1998,100.00,1.00075868,0.08,1000.00,1000.75
13/06/1998,14/06/1998,100.00,1.00000000,0.00,1000.00,1000.00
14/06/1998,15/06/1998,100.00,1.00000000,0.00,1000.00,1000.00
15/06/1998,16/06/1998,100.00,1.00075901,0.08,1000.00,1000.75
16/06/1998,17/06/1998,100.00,1.00075901,0.08,1000.00,1000.75
17/06/1998,18/06/1998,100.00,1.00076131,0.08,1000.00,1000.76
18/06/1998,19/06/1998,100.00,1.00075967,0.08,1000.00,1000.75
19/06/1998,20/06/1998,100.00,1.00076032,0.08,1000.00,1000.76
20/06/1998,21/06/1998,100.00,1.00000000,0.00,1000.00,1000.00
21/06/1998,22/06/1998,100.00,1.00000000,0.00,1000.00,1000.00
22/06/1998,23/06/1998,100.00,1.00075868,0.08,1000.00,1000.75
23/06/1998,24/06/1998,100.00,1.00075573,0.08,1000.00,1000.75
24/06/1998,25/06/1998,100.00,1.00073862,0.07,1000.00,1000.73
25/06/1998,26/06/1998,100.00,1.00074225,0.07,1000.00,1000.74
26/06/1998,27/06/1998,100.00,1.00074225,0.07,1000.00,1000.74
27/06/1998,28/06/1998,100.00,1.00000000,0.00,1000.00,1000.00
28/06/1998,29/06/1998,100.00,1.00000000,0.00,1000.00,1000.00
29/06/1998,30/06/1998,100.00,1.00073994,0.07,1000.00,1000.73
30/06/1998,01/07/1998,100.00,1.00073796,0.07,1000.00,1000.73
01/07/1998,02/07/1998,100.00,1.00073796,0.07,1000.00,1000.73
02/07/1998,03/07/1998,100.00,1.00073698,0.07,1000.00,1000.73
03/07/1998,04/07/1998,100.00,1.00073533,0.07,1000.00,1000.73
04/07/1998,05/07/1998,100.00,1.00000000,0.00,1000.00,1000.00
05/07/1998,06/07/1998,100.00,1.00000000,0.00,1000.00,1000.00
06/07/1998,07/07/1998,100.00,1.00073467,0.07,1000.00,1000.73
07/07/1998,08/07/1998,100.00,1.00073368,0.07,1000.00,1000.73
08/07/1998,09/07/1998,100.00,1.00073763,0.07,1000.00,1000.73
09/07/1998,10/07/1998,100.00,1.00073928,0.07,1000.00,1000.73
10/07/1998,11/07/1998,100.00,1.00073599,0.07,1000.00,1000.73
11/07/1998,12/07/1998,100.00,1.00000000,0.00,1000.00,1000.00
12/07/1998,13/07/1998,100.00,1.00000000,0.00,1000.00,1000.00
13/07/1998,14/07/1998,100.00,1.00073599,0.07,1000.00,1000.73
14/07/1998,15/07/1998,100.00,1.00073566,0.07,1000.00,1000.73
15/07/1998,16/07/1998,100.00,1.00073599,0.07,1000.00,1000.73
16/07/1998,17/07/1998,100.00,1.00073599,0.07,1000.00,1000.73
17/07/1998,18/07/1998,100.00,1.00073665,0.07,1000.00,1000.73
18/07/1998,19/07/1998,100.00,1.00000000,0.00,1000.00,1000.00
19/07/1998,20/07/1998,100.00,1.00000000,0.00,1000.00,1000.00
20/07/1998,21/07/1998,100.00,1.00073599,0.07,1000.00,1000.73
21/07/1998,22/07/1998,100.00,1.00073599,0.07,1000.00,1000.73
22/07/1998,23/07/1998,100.00,1.00073202,0.07,1000.00,1000.73
23/07/1998,24/07/1998,100.00,1.00072938,0.07,1000.00,1000.72
24/07/1998,25/07/1998,100.00,1.00072608,0.07,1000.00,1000.72
25/07/1998,26/07/1998,100.00,1.00000000,0.00,1000.00,1000.00
26/07/1998,27/07/1998,100.00,1.00000000,0.00,1000.00,1000.00
27/07/1998,28/07/1998,100.00,1.00072475,0.07,1000.00,1000.72
28/07/1998,29/07/1998,100.00,1.00071979,0.07,1000.00,1000.71
29/07/1998,30/07/1998,100.00,1.00071216,0.07,1000.00,1000.71
30/07/1998,31/07/1998,100.00,1.00070751,0.07,1000.00,1000.70
31/07/1998,01/08/1998,100.00,1.00070851,0.07,1000.00,1000.70
01/08/1998,02/08/1998,100.00,1.00000000,0.00,1000.00,1000.00
02/08/1998,03/08/1998,100.00,1.00000000,0.00,1000.00,1000.00
03/08/1998,04/08/1998,100.00,1.00070651,0.07,1000.00,1000.70
04/08/1998,05/08/1998,100.00,1.00070552,0.07,1000.00,1000.70
05/08/1998,06/08/1998,100.00,1.00070385,0.07,1000.00,1000.70
06/08/1998,07/08/1998,100.00,1.00070186,0.07,1000.00,1000.70
07/08/1998,08/08/1998,100.00,1.00070086,0.07,1000.00,1000.70
08/08/1998,09/08/1998,100.00,1.00000000,0.00,1000.00,1000.00
09/08/1998,10/08/1998,100.00,1.00000000,0.00,1000.00,1000.00
10/08/1998,11/08/1998,100.00,1.00069986,0.07,1000.00,1000.69
11/08/1998,12/08/1998,100.00,1.00069786,0.07,1000.00,1000.69
12/08/1998,13/08/1998,100.00,1.00069620,0.07,1000.00,1000.69
13/08/1998,14/08/1998,100.00,1.00069586,0.07,1000.00,1000.69
14/08/1998,15/08/1998,100.00,1.00069520,0.07,1000.00,1000.69
15/08/1998,16/08/1998,100.00,1.00000000,0.00,1000.00,1000.00
16/08/1998,17/08/1998,100.00,1.00000000,0.00,1000.00,1000.00
17/08/1998,18/08/1998,100.00,1.00069586,0.07,1000.00,1000.69
18/08/1998,19/08/1998,100.00,1.00069586,0.07,1000.00,1000.69
19/08/1998,20/08/1998,100.00,1.00069420,0.07,1000.00,1000.69
20/08/1998,21/08/1998,100.00,1.00069353,0.07,1000.00,1000.69
21/08/1998,22/08/1998,100.00,1.00069286,0.07,1000.00,1000.69
22/08/1998,23/08/1998,100.00,1.00000000,0.00,1000.00,1000.00
23/08/1998,24/08/1998,100.00,1.00000000,0.00,1000.00,1000.00
24/08/1998,25/08/1998,100.00,1.00069320,0.07,1000.00,1000.69
25/08/1998,26/08/1998,100.00,1.00069186,0.07,1000.00,1000.69
26/08/1998,27/08/1998,100.00,1.00069186,0.07,1000.00,1000.69
27/08/1998,28/08/1998,100.00,1.00069120,0.07,1000.00,1000.69
28/08/1998,29/08/1998,100.00,1.00068919,0.07,1000.00,1000.68
29/08/1998,30/08/1998,100.00,1.00000000,0.00,1000.00,1000.00
30/08/1998,31/08/1998,100.00,1.00000000,0.00,1000.00,1000.00
31/08/1998,01/09/1998,100.00,1.00069020,0.07,1000.00,1000.69
01/09/1998,02/09/1998,100.00,1.00069153,0.07,1000.00,1000.69
02/09/1998,03/09/1998,100.00,1.00069220,0.07,1000.00,1000.69
03/09/1998,04/09/1998,100.00,1.00069386,0.07,1000.00,1000.69
04/09/1998,05/09/1998,100.00,1.00069953,0.07,1000.00,1000.69
05/09/1998,06/09/1998,100.00,1.00000000,0.00,1000.00,1000.00
06/09/1998,07/09/1998,100.00,1.00000000,0.00,1000.00,1000.00
07/09/1998,08/09/1998,100.00,1.00000000,0.00,1000.00,1000.00
08/09/1998,09/09/1998,100.00,1.00103586,0.10,1000.00,1001.03
09/09/1998,10/09/1998,100.00,1.00105692,0.11,1000.00,1001.05
10/09/1998,11/09/1998,100.00,1.00107241,0.11,1000.00,1001.07
11/09/1998,12/09/1998,100.00,1.00139442,0.14,1000.00,1001.39
12/09/1998,13/09/1998,100.00,1.00000000,0.00,1000.00,1000.00
13/09/1998,14/09/1998,100.00,1.00000000,0.00,1000.00,1000.00
14/09/1998,15/09/1998,100.00,1.00135705,0.14,1000.00,1001.35
15/09/1998,16/09/1998,100.00,1.00132615,0.13,1000.00,1001.32
16/09/1998,17/09/1998,100.00,1.00131047,0.13,1000.00,1001.31
17/09/1998,18/09/1998,100.00,1.00131533,0.13,1000.00,1001.31
18/09/1998,19/09/1998,100.00,1.00131704,0.13,1000.00,1001.31
19/09/1998,20/09/1998,100.00,1.00000000,0.00,1000.00,1000.00
20/09/1998,21/09/1998,100.00,1.00000000,0.00,1000.00,1000.00
21/09/1998,22/09/1998,100.00,1.00133269,0.13,1000.00,1001.33
22/09/1998,23/09/1998,100.00,1.00133269,0.13,1000.00,1001.33
